Time,Open,High,Low,Close,Volume
2014-05-16 6:00:00,16445.475,16451.425,16430.127,16431.132,59
2014-05-16 7:00:00,16430.152,16443.487,16423.119,16434.38,60
2014-05-16 8:00:00,16434.931,16452.41,16428.125,16448.663,60
2014-05-16 9:00:00,16448.673,16453.373,16424.136,16427.338,60
2014-05-16 10:00:00,16426.754,16429.102,16404.455,16421.434,60
2014-05-16 11:00:00,16420.696,16448.303,16417.293,16428.225,60
2014-05-16 12:00:00,16428.146,16450.274,16417.921,16440.112,60
2014-05-16 13:00:00,16440.121,16467.117,16425.901,16451.986,60
2014-05-16 14:00:00,16452.466,16460.952,16409.903,16439.446,60
2014-05-16 15:00:00,16438.946,16463.432,16430.896,16451.937,60
2014-05-16 16:00:00,16452.445,16459.986,16431.915,16437.92,60
2014-05-16 17:00:00,16437.406,16440.906,16421.92,16432.404,60
2014-05-16 18:00:00,16431.96,16482.407,16421.902,16481.931,60
2014-05-16 19:00:00,16482.441,16500.993,16477.926,16491.977,60
2014-05-16 20:00:00,16493.961,16497.184,16488.222,16490.419,41
2014-05-18 22:00:00,16505.727,16515.913,16504.484,16511.166,57
2014-05-18 23:00:00,16510.988,16511.768,16499.64,16499.919,55
2014-05-19 0:00:00,16499.924,16504.323,16492.139,16499.713,60
2014-05-19 1:00:00,16499.355,16499.491,16489.217,16494.628,60
2014-05-19 2:00:00,16494.341,16495.488,16490.104,16492.106,57
2014-05-19 3:00:00,16492.355,16494.309,16488.431,16488.825,55
2014-05-19 4:00:00,16488.936,16490.463,16486.134,16487.271,57
2014-05-19 5:00:00,16487.19,16487.19,16470.683,16470.968,57
2014-05-19 6:00:00,16470.923,16475.3,16463.377,16466.121,59
2014-05-19 7:00:00,16466.418,16476.32,16453.2,16468.415,60
2014-05-19 8:00:00,16467.779,16468.191,16419.397,16431.156,60
2014-05-19 9:00:00,16430.188,16432.431,16416.138,16428.165,60
2014-05-19 10:00:00,16428.247,16449.806,16423.746,16438.891,60
2014-05-19 11:00:00,16440.49,16471.483,16440.098,16468.905,60
2014-05-19 12:00:00,16467.233,16472.891,16441.222,16443.448,60
2014-05-19 13:00:00,16443.279,16495.909,16438.669,16476.934,60
2014-05-19 14:00:00,16476.958,16495.444,16455.9,16482.902,60
2014-05-19 15:00:00,16483.954,16526.953,16482.914,16512.927,60
2014-05-19 16:00:00,16512.902,16517.497,16478.986,16485.993,60
2014-05-19 17:00:00,16485.958,16508.986,16483.919,16503.942,60
2014-05-19 18:00:00,16504.913,16521.458,16499.916,16505.924,59
2014-05-19 19:00:00,16505.423,16520.957,16491.909,16510.908,60
2014-05-19 20:00:00,16509.966,16515.727,16507.297,16510.404,42
2014-05-19 21:00:00,16510.213,16511.92,16508.454,16510.778,9
2014-05-19 22:00:00,16506.619,16508.416,16492.397,16498.675,53
2014-05-19 23:00:00,16499.422,16502.973,16498.097,16501.945,56
2014-05-20 0:00:00,16501.808,16501.808,16493.662,16498.383,59
2014-05-20 1:00:00,16498.131,16512.46,16497.671,16510.733,58
2014-05-20 2:00:00,16510.832,16514.482,16509.121,16512.885,59
2014-05-20 3:00:00,16512.764,16515.489,16511.198,16514.93,56
2014-05-20 4:00:00,16514.878,16515.962,16510.25,16512.114,51
2014-05-20 5:00:00,16512.814,16513.944,16507.212,16507.212,57
2014-05-20 6:00:00,16508.433,16510.742,16499.109,16501.271,56
2014-05-20 7:00:00,16500.379,16532.336,16496.1,16522.267,60
2014-05-20 8:00:00,16520.782,16521.483,16488.163,16495.338,60
2014-05-20 9:00:00,16493.466,16506.481,16493.156,16495.459,60
2014-05-20 10:00:00,16495.657,16506.404,16490.461,16500.96,60
2014-05-20 11:00:00,16501.392,16519.495,16501.392,16508.318,60
2014-05-20 12:00:00,16509.434,16518.806,16496.29,16498.488,60
2014-05-20 13:00:00,16497.315,16505.334,16431.967,16438.475,60
2014-05-20 14:00:00,16438.933,16488.971,16433.92,16485.994,60
2014-05-20 15:00:00,16486.956,16490.931,16458.907,16459.914,60
2014-05-20 16:00:00,16459.899,16460.919,16393.868,16404.972,60
2014-05-20 17:00:00,16405.965,16405.965,16341.408,16342.463,60
2014-05-20 18:00:00,16341.917,16371.939,16341.917,16354.471,60
2014-05-20 19:00:00,16354.141,16403.99,16353.425,16374.91,60
2014-05-20 20:00:00,16373.482,16376.903,16363.101,16372.158,44
2014-05-20 21:00:00,16366.123,16366.321,16363.645,16363.918,10
2014-05-20 22:00:00,16365.149,16365.149,16356.228,16357.271,58
2014-05-20 23:00:00,16356.96,16357.868,16350.641,16356.25,57
2014-05-21 0:00:00,16355.774,16362.445,16355.178,16358.972,60
2014-05-21 1:00:00,16358.879,16362.994,16351.792,16362.115,59
2014-05-21 2:00:00,16361.842,16373.864,16358.726,16364.946,60
2014-05-21 3:00:00,16364.872,16369.413,16356.319,16356.676,59
2014-05-21 4:00:00,16356.604,16367.315,16356.112,16363.829,58
2014-05-21 5:00:00,16363.624,16376.642,16362.649,16374.716,60
2014-05-21 6:00:00,16375.852,16390.774,16363.658,16371.766,60
2014-05-21 7:00:00,16372.279,16401.917,16356.634,16388.973,60
2014-05-21 8:00:00,16389.258,16394.992,16380.599,16391.905,60
2014-05-21 9:00:00,16392.913,16413.886,16387.636,16399.787,60
2014-05-21 10:00:00,16399.964,16404.898,16382.656,16387.219,60
2014-05-21 11:00:00,16387.492,16405.854,16385.655,16401.976,60
2014-05-21 12:00:00,16401.907,16430.932,16394.93,16422.185,60
2014-05-21 13:00:00,16422.688,16518.391,16417.634,16499.673,60
2014-05-21 14:00:00,16499.743,16530.992,16494.464,16517.951,60
2014-05-21 15:00:00,16516.929,16520.99,16483.899,16488.981,60
2014-05-21 16:00:00,16488.937,16515.959,16484.914,16508.903,60
2014-05-21 17:00:00,16509.992,16519.992,16503.896,16511.494,59
2014-05-21 18:00:00,16511.449,16538.978,16494.91,16524.933,60
2014-05-21 19:00:00,16525.932,16544.442,16518.989,16530.993,60
2014-05-21 20:00:00,16531.402,16533.42,16516.165,16516.165,45
2014-05-21 21:00:00,16509.728,16513.387,16508.735,16510.436,9
2014-05-21 22:00:00,16508.149,16518.986,16505.623,16517.22,56
2014-05-21 23:00:00,16517.37,16522.351,16514.605,16519.118,55
2014-05-22 0:00:00,16519.288,16520.984,16509.786,16516.895,59
2014-05-22 1:00:00,16516.902,16558.877,16512.213,16545.278,60
2014-05-22 2:00:00,16544.882,16557.923,16542.944,16557.157,58
2014-05-22 3:00:00,16557.279,16561.644,16553.606,16560.631,58
2014-05-22 4:00:00,16560.868,16576.868,16560.12,16569.771,59
2014-05-22 5:00:00,16569.793,16570.162,16558.898,16564.907,60
2014-05-22 6:00:00,16564.767,16565.726,16555.712,16559.704,59
2014-05-22 7:00:00,16559.711,16560.782,16533.814,16538.89,60
2014-05-22 8:00:00,16538.948,16551.979,16533.931,16534.966,60
2014-05-22 9:00:00,16534.72,16540.705,16526.683,16530.858,60
2014-05-22 10:00:00,16530.663,16544.635,16525.733,16528.888,60
2014-05-22 11:00:00,16529.715,16530.766,16516.676,16525.406,60
2014-05-22 12:00:00,16524.775,16535.801,16520.464,16532.901,60
2014-05-22 13:00:00,16531.915,16552.481,16485.417,16541.92,60
2014-05-22 14:00:00,16541.396,16561.933,16517.443,16555.924,60
2014-05-22 15:00:00,16555.913,16564.97,16543.91,16550.904,60
2014-05-22 16:00:00,16550.896,16556.988,16539.896,16542.965,60
2014-05-22 17:00:00,16541.962,16564.979,16541.928,16559.978,60
2014-05-22 18:00:00,16559.962,16565.998,16554.478,16564.931,60
2014-05-22 19:00:00,16564.899,16564.899,16541.924,16543.91,59
2014-05-22 20:00:00,16544.936,16551.448,16542.378,16547.131,44
2014-05-22 21:00:00,16551.1,16551.333,16545.76,16548.335,10
2014-05-22 22:00:00,16544.381,16551.925,16543.241,16551.825,49
2014-05-22 23:00:00,16551.84,16552.406,16547.105,16549.216,49
2014-05-23 0:00:00,16549.301,16551.67,16540.169,16545.353,57
2014-05-23 1:00:00,16546.754,16555.458,16542.753,16552.716,60
2014-05-23 2:00:00,16552.886,16562.311,16552.616,16560.405,54
2014-05-23 3:00:00,16560.336,16560.473,16551.402,16553.614,58
2014-05-23 4:00:00,16553.885,16560.49,16553.184,16560.401,55
2014-05-23 5:00:00,16560.205,16560.89,16556.114,16556.181,54
2014-05-23 6:00:00,16556.188,16561.477,16550.186,16559.126,59
2014-05-23 7:00:00,16559.868,16560.488,16540.612,16556.178,60
2014-05-23 8:00:00,16555.629,16561.456,16547.177,16555.675,60
2014-05-23 9:00:00,16555.444,16563.441,16550.108,16560.263,60
2014-05-23 10:00:00,16560.384,16565.25,16549.112,16558.165,60
2014-05-23 11:00:00,16558.179,16560.473,16552.389,16555.642,60
2014-05-23 12:00:00,16556.344,16556.409,16548.134,16548.134,60
2014-05-23 13:00:00,16546.278,16583.962,16540.17,16575.908,60
2014-05-23 14:00:00,16576.909,16603.988,16569.897,16594.95,60
2014-05-23 15:00:00,16594.98,16600.996,16586.988,16593.947,59
2014-05-23 16:00:00,16593.443,16602.929,16590.98,16591.975,60
2014-05-23 17:00:00,16591.932,16598.982,16587.953,16597.954,60
2014-05-23 18:00:00,16597.913,16601.966,16591.916,16600.96,60
2014-05-23 19:00:00,16599.959,16613.958,16596.931,16607.436,60
2014-05-23 20:00:00,16607.967,16608.973,16601.112,16608.388,41
2014-05-25 22:00:00,16617.366,16633.418,16617.314,16625.328,56
2014-05-25 23:00:00,16624.889,16626.628,16616.264,16618.809,55
2014-05-26 0:00:00,16619.467,16620.855,16614.257,16620.698,56
2014-05-26 1:00:00,16620.67,16623.988,16619.146,16622.892,56
2014-05-26 2:00:00,16622.252,16622.491,16617.121,16617.223,46
2014-05-26 3:00:00,16617.369,16617.87,16609.418,16612.685,50
2014-05-26 4:00:00,16612.949,16617.938,16608.103,16616.832,49
2014-05-26 5:00:00,16616.864,16629.429,16616.096,16622.365,54
2014-05-26 6:00:00,16622.408,16638.278,16613.145,16634.97,58
2014-05-26 7:00:00,16634.349,16668.772,16629.267,16660.709,60
2014-05-26 8:00:00,16660.66,16664.965,16652.252,16653.852,58
2014-05-26 9:00:00,16654.625,16654.733,16642.949,16646.968,53
2014-05-26 10:00:00,16646.615,16650.466,16645.184,16649.434,51
2014-05-26 11:00:00,16649.347,16652.238,16644.147,16651.393,54
2014-05-26 12:00:00,16651.399,16663.434,16651.169,16662.486,60
2014-05-26 13:00:00,16662.196,16666.438,16658.9,16663.479,60
2014-05-26 14:00:00,16663.986,16667.936,16661.898,16666.934,60
2014-05-26 15:00:00,16666.9,16667.996,16661.913,16663.913,56
2014-05-26 16:00:00,16663.99,16669.911,16653.965,16655.899,58
2014-05-26 17:00:00,16654.967,16654.967,16654.967,16654.967,1
2014-05-26 22:00:00,16653.819,16654.902,16647.181,16648.675,50
2014-05-26 23:00:00,16648.733,16649.998,16645.184,16645.685,52
2014-05-27 0:00:00,16647.26,16656.849,16645.827,16651.916,58
2014-05-27 1:00:00,16651.659,16652.399,16638.101,16647.154,56
2014-05-27 2:00:00,16647.345,16649.368,16644.654,16649.36,52
2014-05-27 3:00:00,16649.474,16655.355,16646.121,16648.645,47
2014-05-27 4:00:00,16648.81,16651.482,16646.861,16650.923,53
2014-05-27 5:00:00,16650.273,16657.911,16649.227,16653.723,53
2014-05-27 6:00:00,16653.158,16657.375,16641.605,16646.273,57
2014-05-27 7:00:00,16645.778,16658.216,16645.225,16656.262,60
2014-05-27 8:00:00,16656.662,16674.439,16652.816,16674.439,60
2014-05-27 9:00:00,16674.176,16677.48,16668.099,16674.147,60
2014-05-27 10:00:00,16674.339,16679.48,16671.338,16672.317,60
2014-05-27 11:00:00,16673.163,16673.163,16657.105,16660.15,60
2014-05-27 12:00:00,16660.494,16679.9,16655.157,16676.457,60
2014-05-27 13:00:00,16676.215,16685.252,16640.402,16665.475,60
2014-05-27 14:00:00,16664.928,16684.993,16661.902,16679.436,60
2014-05-27 15:00:00,16678.926,16685.985,16661.93,16668.971,60
2014-05-27 16:00:00,16668.431,16671.987,16647.964,16661.947,60
2014-05-27 17:00:00,16661.905,16670.475,16654.907,16667.486,60
2014-05-27 18:00:00,16667.995,16675.952,16658.94,16666.941,60
2014-05-27 19:00:00,16667.973,16685.984,16666.919,16674.974,60
2014-05-27 20:00:00,16674.441,16678.423,16670.262,16676.35,44
2014-05-27 21:00:00,16675.132,16677.898,16670.409,16675.685,10
2014-05-27 22:00:00,16672.162,16672.894,16663.599,16668.701,52
2014-05-27 23:00:00,16668.83,16673.479,16668.102,16671.638,47
2014-05-28 0:00:00,16671.256,16676.368,16668.161,16675.339,57
2014-05-28 1:00:00,16675.486,16687.458,16675.153,16683.76,59
2014-05-28 2:00:00,16683.254,16683.92,16678.291,16680.375,55
2014-05-28 3:00:00,16680.256,16681.478,16676.214,16680.424,59
2014-05-28 4:00:00,16680.284,16683.422,16680.096,16683.252,54
2014-05-28 5:00:00,16683.462,16697.248,16681.412,16696.461,59
2014-05-28 6:00:00,16695.836,16699.489,16686.139,16689.323,60
2014-05-28 7:00:00,16689.132,16690.148,16676.905,16682.953,60
2014-05-28 8:00:00,16682.24,16692.77,16678.468,16685.437,60
2014-05-28 9:00:00,16686.362,16701.981,16681.655,16700.379,60
2014-05-28 10:00:00,16700.43,16706.636,16696.133,16697.237,60
2014-05-28 11:00:00,16696.9,16701.6,16689.283,16691.1,60
2014-05-28 12:00:00,16691.118,16695.488,16668.648,16671.219,60
2014-05-28 13:00:00,16671.362,16679.397,16636.929,16641.971,60
2014-05-28 14:00:00,16640.955,16646.956,16618.927,16645.923,60
2014-05-28 15:00:00,16646.956,16658.993,16643.908,16652.945,60
2014-05-28 16:00:00,16652.417,16666.921,16639.976,16648.396,60
2014-05-28 17:00:00,16648.946,16669.923,16646.908,16664.981,60
2014-05-28 18:00:00,16665.896,16668.933,16649.964,16663.9,60
2014-05-28 19:00:00,16663.962,16672.995,16633.455,16634.964,60
2014-05-28 20:00:00,16635.945,16650.973,16633.493,16649.238,45
2014-05-28 21:00:00,16643.752,16645.16,16642.663,16644.982,10
2014-05-28 22:00:00,16641.873,16642.494,16636.817,16639.183,57
2014-05-28 23:00:00,16638.961,16639.24,16634.282,16637.303,49
2014-05-29 0:00:00,16637.105,16641.984,16635.381,16640.622,57
2014-05-29 1:00:00,16640.822,16645.496,16635.739,16637.459,54
2014-05-29 2:00:00,16636.747,16648.91,16636.603,16648.638,54
2014-05-29 3:00:00,16648.879,16655.849,16647.648,16655.602,52
2014-05-29 4:00:00,16655.955,16661.4,16655.64,16659.302,56
2014-05-29 5:00:00,16659.309,16662.417,16657.612,16661.743,58
2014-05-29 6:00:00,16661.148,16661.919,16653.621,16654.853,56
2014-05-29 7:00:00,16653.911,16668.97,16644.173,16653.725,60
2014-05-29 8:00:00,16653.469,16658.435,16644.604,16654.928,60
2014-05-29 9:00:00,16655.259,16658.477,16650.604,16653.196,60
2014-05-29 10:00:00,16652.64,16658.99,16646.757,16656.811,60
2014-05-29 11:00:00,16657.744,16657.744,16650.272,16650.921,59
2014-05-29 12:00:00,16651.376,16665.936,16645.652,16665.792,60
2014-05-29 13:00:00,16665.664,16671.717,16650.449,16657.964,60
2014-05-29 14:00:00,16657.408,16664.475,16620.4,16646.937,60
2014-05-29 15:00:00,16647.218,16654.962,16639.909,16649.598,60
2014-05-29 16:00:00,16649.531,16657.781,16645.905,16648.946,60
2014-05-29 17:00:00,16649.477,16651.99,16636.904,16643.979,58
2014-05-29 18:00:00,16643.941,16678.997,16640.912,16675.931,60
2014-05-29 19:00:00,16675.946,16693.998,16675.946,16693.998,60
2014-05-29 20:00:00,16692.899,16694.972,16686.881,16690.463,43
2014-05-29 21:00:00,16690.462,16690.473,16688.316,16690.461,8
2014-05-29 22:00:00,16685.345,16688.473,16684.162,16684.709,54
2014-05-29 23:00:00,16684.815,16685.26,16680.279,16681.424,53
2014-05-30 0:00:00,16680.822,16684.494,16672.187,16674.356,58
2014-05-30 1:00:00,16675.212,16682.311,16673.654,16679.155,60
2014-05-30 2:00:00,16679.249,16679.463,16661.098,16665.453,60
2014-05-30 3:00:00,16665.117,16680.468,16665.117,16675.45,57
2014-05-30 4:00:00,16675.245,16676.442,16673.623,16674.655,43
2014-05-30 5:00:00,16674.688,16682.196,16670.147,16672.396,59
2014-05-30 6:00:00,16671.671,16673.21,16667.263,16669.254,59
2014-05-30 7:00:00,16668.855,16682.449,16661.407,16680.207,60
2014-05-30 8:00:00,16680.461,16686.42,16676.484,16683.83,60
2014-05-30 9:00:00,16684.48,16690.422,16676.305,16679.77,60
2014-05-30 10:00:00,16680.458,16684.465,16671.831,16682.419,60
2014-05-30 11:00:00,16683.337,16687.447,16679.472,16680.254,60
2014-05-30 12:00:00,16680.334,16682.405,16666.916,16675.905,60
2014-05-30 13:00:00,16675.464,16678.477,16645.957,16661.93,60
2014-05-30 14:00:00,16661.401,16683.99,16656.91,16672.986,60
2014-05-30 15:00:00,16673.433,16681.454,16663.899,16678.956,60
2014-05-30 16:00:00,16677.904,16685.97,16657.916,16667.898,60
2014-05-30 17:00:00,16667.955,16684.956,16663.992,16684.91,60
2014-05-30 18:00:00,16684.938,16699.968,16681.918,16685.965,60
2014-05-30 19:00:00,16685.958,16719.975,16680.938,16715.923,60
2014-05-30 20:00:00,16714.975,16717.362,16701.105,16704.299,45
2014-06-01 22:00:00,16720.386,16727.112,16714.205,16718.643,55
2014-06-01 23:00:00,16718.847,16721.435,16711.167,16716.346,56
2014-06-02 0:00:00,16716.498,16725.498,16714.498,16725.496,58
2014-06-02 1:00:00,16725.498,16734.498,16724.996,16730.496,59
2014-06-02 2:00:00,16730.498,16743.498,16730.496,16742.998,59
2014-06-02 3:00:00,16742.996,16747.498,16738.998,16741.498,55
2014-06-02 4:00:00,16740.996,16741.996,16738.996,16739.996,46
2014-06-02 5:00:00,16739.496,16740.498,16734.996,16737.496,54
2014-06-02 6:00:00,16737.498,16739.498,16732.496,16734.998,60
2014-06-02 7:00:00,16735.498,16740.498,16724.496,16733.498,60
2014-06-02 8:00:00,16733.996,16738.998,16726.996,16731.498,60
2014-06-02 9:00:00,16731.496,16736.498,16730.496,16735.498,60
2014-06-02 10:00:00,16735.496,16746.498,16733.996,16734.496,60
2014-06-02 11:00:00,16734.498,16737.498,16725.496,16729.996,60
2014-06-02 12:00:00,16729.496,16737.498,16728.496,16733.498,59
2014-06-02 13:00:00,16734.496,16746.496,16718.996,16729.498,60
2014-06-02 14:00:00,16713.998,16725.998,16681.996,16709.996,60
2014-06-02 15:00:00,16710.998,16748.498,16705.996,16736.998,60
2014-06-02 16:00:00,16737.498,16738.998,16727.996,16734.996,60
2014-06-02 17:00:00,16733.996,16739.998,16726.996,16733.998,60
2014-06-02 18:00:00,16733.996,16744.998,16728.998,16740.996,60
2014-06-02 19:00:00,16739.998,16756.996,16727.996,16740.996,60
2014-06-02 20:00:00,16740.998,16741.998,16731.998,16735.998,43
2014-06-02 21:00:00,16733.498,16737.496,16728.496,16734.498,9
2014-06-02 22:00:00,16729.498,16731.496,16724.496,16727.496,55
2014-06-02 23:00:00,16727.498,16729.498,16724.996,16726.498,40
2014-06-03 0:00:00,16725.496,16728.998,16722.496,16728.496,58
2014-06-03 1:00:00,16728.998,16734.998,16719.496,16719.498,58
2014-06-03 2:00:00,16719.496,16725.496,16712.496,16719.998,56
2014-06-03 3:00:00,16719.498,16725.496,16719.496,16724.498,48
2014-06-03 4:00:00,16724.496,16734.498,16721.496,16723.498,57
2014-06-03 5:00:00,16723.998,16729.498,16721.496,16722.998,52
2014-06-03 6:00:00,16722.996,16729.998,16721.496,16725.996,56
2014-06-03 7:00:00,16725.498,16727.498,16717.496,16724.496,60
2014-06-03 8:00:00,16724.498,16725.498,16714.496,16719.998,60
2014-06-03 9:00:00,16720.498,16722.996,16710.496,16713.496,60
2014-06-03 10:00:00,16713.498,16719.498,16711.496,16713.496,60
2014-06-03 11:00:00,16712.496,16712.498,16686.496,16697.498,59
2014-06-03 12:00:00,16697.496,16706.496,16695.496,16698.496,60
2014-06-03 13:00:00,16699.496,16713.996,16689.996,16711.498,60
2014-06-03 14:00:00,16711.496,16723.998,16691.496,16699.998,58
2014-06-03 15:00:00,16700.996,16716.998,16695.996,16702.996,60
2014-06-03 16:00:00,16702.496,16721.998,16701.996,16714.998,60
2014-06-03 17:00:00,16715.996,16723.998,16712.996,16722.998,59
2014-06-03 18:00:00,16723.998,16735.998,16719.996,16723.996,60
2014-06-03 19:00:00,16723.998,16731.996,16715.996,16721.998,60
2014-06-03 20:00:00,16720.996,16724.498,16716.496,16724.496,37
2014-06-03 21:00:00,16725.496,16728.496,16725.496,16726.498,8
2014-06-03 22:00:00,16721.998,16721.998,16710.996,16715.498,53
2014-06-03 23:00:00,16714.996,16720.998,16714.996,16718.998,38
2014-06-04 0:00:00,16718.954,16719.29,16711.127,16711.654,58
2014-06-04 1:00:00,16711.219,16713.401,16707.099,16707.417,57
2014-06-04 2:00:00,16707.445,16709.476,16701.878,16703.182,50
2014-06-04 3:00:00,16702.889,16706.466,16701.614,16702.492,56
2014-06-04 4:00:00,16702.142,16710.972,16702.142,16707.147,50
2014-06-04 5:00:00,16707.37,16708.315,16699.101,16703.373,58
2014-06-04 6:00:00,16702.289,16712.377,16702.289,16706.249,57
2014-06-04 7:00:00,16706.32,16727.474,16702.197,16725.159,60
2014-06-04 8:00:00,16725.419,16727.489,16697.27,16698.667,60
2014-06-04 9:00:00,16699.279,16702.677,16688.364,16694.613,60
2014-06-04 10:00:00,16695.208,16714.47,16694.684,16711.207,60
2014-06-04 11:00:00,16713.128,16716.277,16704.172,16711.38,60
2014-06-04 12:00:00,16711.376,16712.306,16678.343,16688.234,60
2014-06-04 13:00:00,16687.312,16706.981,16672.929,16698.455,60
2014-06-04 14:00:00,16698.445,16712.942,16678.967,16711.967,60
2014-06-04 15:00:00,16710.906,16731.99,16709.489,16723.933,60
2014-06-04 16:00:00,16723.977,16739.983,16720.9,16737.936,59
2014-06-04 17:00:00,16738.448,16741.988,16727.911,16734.93,60
2014-06-04 18:00:00,16734.979,16736.987,16721.902,16727.905,60
2014-06-04 19:00:00,16727.426,16737.994,16725.904,16732.985,60
2014-06-04 20:00:00,16731.978,16735.431,16722.401,16730.237,43
2014-06-04 21:00:00,16729.668,16733.991,16729.648,16732.312,10
2014-06-04 22:00:00,16728.445,16729.736,16720.112,16723.4,49
2014-06-04 23:00:00,16723.157,16728.991,16721.146,16727.92,45
2014-06-05 0:00:00,16727.788,16728.483,16722.164,16725.459,58
2014-06-05 1:00:00,16725.494,16728.362,16721.16,16728.294,57
2014-06-05 2:00:00,16727.226,16729.464,16724.758,16725.405,55
2014-06-05 3:00:00,16725.113,16727.706,16722.317,16724.439,51
2014-06-05 4:00:00,16724.411,16724.88,16721.135,16723.416,55
2014-06-05 5:00:00,16723.169,16728.187,16722.103,16726.704,55
2014-06-05 6:00:00,16725.303,16732.495,16724.722,16728.834,55
2014-06-05 7:00:00,16728.819,16735.485,16721.497,16734.189,60
2014-06-05 8:00:00,16734.799,16736.153,16726.137,16728.099,60
2014-06-05 9:00:00,16728.29,16730.161,16724.204,16728.203,60
2014-06-05 10:00:00,16728.347,16730.495,16725.606,16726.882,60
2014-06-05 11:00:00,16727.343,16769.645,16726.663,16754.159,60
2014-06-05 12:00:00,16754.202,16801.317,16745.216,16771.157,60
2014-06-05 13:00:00,16771.393,16779.318,16732.924,16756.918,60
2014-06-05 14:00:00,16756.898,16767.995,16703.949,16760.934,60
2014-06-05 15:00:00,16759.985,16822.988,16756.919,16821.934,60
2014-06-05 16:00:00,16820.939,16844.933,16820.939,16828.908,60
2014-06-05 17:00:00,16829.971,16838.901,16820.908,16828.917,60
2014-06-05 18:00:00,16827.982,16845.981,16823.922,16828.954,60
2014-06-05 19:00:00,16828.446,16837.992,16823.924,16832.489,60
2014-06-05 20:00:00,16831.42,16832.99,16822.203,16827.205,44
2014-06-05 21:00:00,16826.415,16828.955,16825.145,16826.993,10
2014-06-05 22:00:00,16827.339,16827.945,16821.914,16826.608,48
2014-06-05 23:00:00,16826.814,16833.468,16825.262,16831.823,51
2014-06-06 0:00:00,16830.853,16833.912,16827.155,16828.799,59
2014-06-06 1:00:00,16828.76,16837.186,16828.142,16835.17,57
2014-06-06 2:00:00,16835.353,16859.497,16832.166,16857.279,59
2014-06-06 3:00:00,16856.743,16862.358,16854.168,16860.697,58
2014-06-06 4:00:00,16860.426,16866.447,16856.19,16856.799,56
2014-06-06 5:00:00,16856.28,16864.811,16846.146,16853.123,59
2014-06-06 6:00:00,16852.784,16860.402,16845.111,16854.475,56
2014-06-06 7:00:00,16852.444,16860.398,16842.623,16845.485,60
2014-06-06 8:00:00,16844.943,16855.405,16841.146,16851.684,60
2014-06-06 9:00:00,16852.312,16863.149,16850.975,16855.463,60
2014-06-06 10:00:00,16855.76,16860.866,16851.126,16859.258,60
2014-06-06 11:00:00,16859.249,16859.249,16846.422,16848.313,60
2014-06-06 12:00:00,16847.314,16880.338,16841.38,16874.224,60
2014-06-06 13:00:00,16874.373,16898.958,16859.409,16898.453,60
2014-06-06 14:00:00,16897.943,16909.967,16888.267,16903.768,60
2014-06-06 15:00:00,16903.702,16908.095,16893.852,16900.352,60
2014-06-06 16:00:00,16900.284,16914.686,16897.842,16908.95,60
2014-06-06 17:00:00,16909.452,16922.371,16904.981,16919.799,60
2014-06-06 18:00:00,16919.86,16921.959,16907.921,16910.933,60
2014-06-06 19:00:00,16909.974,16919.997,16897.975,16919.915,60
2014-06-06 20:00:00,16920.42,16941.431,16918.183,16939.423,45
2014-06-08 22:00:00,16941.884,16942.368,16932.266,16933.23,54
2014-06-08 23:00:00,16933.326,16936.852,16933.103,16933.63,47
2014-06-09 0:00:00,16933.457,16939.226,16931.781,16936.815,56
2014-06-09 1:00:00,16936.984,16940.454,16934.141,16937.79,57
2014-06-09 2:00:00,16938.193,16946.465,16938.118,16941.117,53
2014-06-09 3:00:00,16940.96,16943.468,16935.191,16936.388,47
2014-06-09 4:00:00,16936.468,16937.304,16933.107,16935.661,43
2014-06-09 5:00:00,16935.18,16935.316,16929.668,16930.265,48
2014-06-09 6:00:00,16930.419,16931.463,16926.254,16927.22,59
2014-06-09 7:00:00,16926.387,16928.488,16918.655,16920.153,60
2014-06-09 8:00:00,16921.395,16928.362,16919.618,16926.249,60
2014-06-09 9:00:00,16925.812,16928.459,16921.099,16926.101,60
2014-06-09 10:00:00,16925.27,16930.339,16925.099,16930.273,59
2014-06-09 11:00:00,16930.154,16930.412,16923.121,16928.123,60
2014-06-09 12:00:00,16928.379,16928.379,16917.108,16923.387,60
2014-06-09 13:00:00,16923.244,16950.422,16915.147,16928.993,60
2014-06-09 14:00:00,16929.977,16948.953,16925.985,16943.96,60
2014-06-09 15:00:00,16943.973,16968.997,16941.901,16963.944,60
2014-06-09 16:00:00,16963.961,16964.933,16945.978,16947.934,60
2014-06-09 17:00:00,16947.9,16949.991,16931.914,16937.947,60
2014-06-09 18:00:00,16937.992,16942.914,16915.945,16938.962,60
2014-06-09 19:00:00,16939.486,16951.492,16934.901,16938.905,60
2014-06-09 20:00:00,16938.409,16945.137,16934.107,16935.767,43
2014-06-09 21:00:00,16935.713,16940.48,16935.294,16938.299,8
2014-06-09 22:00:00,16934.638,16934.638,16929.231,16930.859,45
2014-06-09 23:00:00,16930.68,16934.421,16930.192,16933.238,43
2014-06-10 0:00:00,16933.716,16936.212,16931.495,16932.299,56
2014-06-10 1:00:00,16932.368,16933.494,16926.176,16927.371,56
2014-06-10 2:00:00,16928.34,16932.482,16926.126,16932.328,48
2014-06-10 3:00:00,16932.422,16934.692,16926.753,16927.765,53
2014-06-10 4:00:00,16929.096,16929.267,16920.254,16921.419,55
